round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.57164279652829,0.7240664,0.657708015706804,0.65700483,128,0.36,100,8,8,binary_crossentropy,4.0600000000000005,16,adam,2,2,None
100,0.45971100492967115,0.7634855,0.6827824645572238,0.6666667,16,0.32,100,16,16,binary_crossentropy,0.1,16,adam,1,1,None
100,0.43122141941207076,0.8174274,0.6771535668972034,0.7004831,16,0.36,100,24,16,binary_crossentropy,8.020000000000001,8,nadam,2,2,None
100,0.4606851837694398,0.7634855,0.7378075710241345,0.6086956,16,0.08,100,24,16,binary_crossentropy,3.0700000000000003,8,nadam,1,1,None
100,0.43814568079358807,0.7842324,0.7043970520945563,0.68599033,16,0.28,100,24,24,binary_crossentropy,6.04,24,adam,1,2,None
100,0.4322457925659987,0.7904564,0.7588137365193759,0.6425121,64,0.28,100,24,24,binary_crossentropy,5.05,16,nadam,1,2,None
100,0.4378569677657606,0.780083,0.7879793381921335,0.6328502,16,0.2,100,16,16,binary_crossentropy,6.04,24,adam,1,1,None
100,0.5538164634427589,0.6825726,0.7610402634178383,0.57004833,64,0.36,100,16,16,binary_crossentropy,5.05,24,adam,1,1,None
100,0.4948279690693028,0.7738589,0.6590754373925896,0.68115944,64,0.2,100,16,8,binary_crossentropy,6.04,8,adam,2,1,None
100,0.6616225695214331,0.59958506,0.6903284788131714,0.5507246,256,0.2,100,8,8,binary_crossentropy,1.09,16,adam,2,2,None
100,0.5923352179685569,0.69502074,0.6675480008125305,0.6376812,256,0.04,100,8,8,binary_crossentropy,7.03,16,nadam,1,2,None
100,0.4709312191148022,0.76556015,0.6445836361479644,0.6714976,64,0.36,100,24,24,binary_crossentropy,8.020000000000001,16,adam,2,2,None
100,0.41100926715803343,0.78630704,0.7108143749444381,0.6425121,128,0.08,100,24,24,binary_crossentropy,2.08,24,nadam,2,2,None
100,0.5507204228417013,0.7572614,0.65038352859193,0.6328502,128,0.04,100,8,8,binary_crossentropy,5.05,8,adam,2,1,None
100,0.553768469584928,0.72821575,0.638925313949585,0.6376812,256,0.28,100,16,16,binary_crossentropy,0.1,16,nadam,2,2,None
100,0.5274610529302067,0.75103736,0.6532458248345748,0.6425121,128,0.0,100,16,8,binary_crossentropy,7.03,8,nadam,2,1,None
100,0.41938170580448453,0.79253113,0.7298644401025081,0.6328502,16,0.2,100,16,24,binary_crossentropy,9.01,24,adam,1,2,None
100,0.5742620427578812,0.7053942,0.6564974784851074,0.6135266,256,0.24,100,8,8,binary_crossentropy,8.020000000000001,24,nadam,2,2,None
100,0.4734045210221002,0.7904564,0.6340025268891007,0.6763285,128,0.08,100,8,24,binary_crossentropy,6.04,16,nadam,2,1,None
100,0.6208963347173825,0.66390043,0.6793738603591919,0.52657,256,0.04,100,16,24,binary_crossentropy,0.1,16,nadam,2,1,None
100,0.4888103656254369,0.753112,0.7038081487019857,0.6231884,16,0.0,100,8,8,binary_crossentropy,2.08,8,nadam,2,1,None
100,0.490987706728496,0.74896264,0.7498041091909731,0.6038647,16,0.08,100,16,8,binary_crossentropy,9.01,24,nadam,1,1,None
100,0.5360580034770411,0.73236513,0.7423191266359338,0.6328502,128,0.2,100,16,8,binary_crossentropy,6.04,24,adam,1,2,None
100,0.5091474266467747,0.7614108,0.6439760327339172,0.647343,256,0.04,100,24,8,binary_crossentropy,9.01,8,adam,2,2,None
100,0.6056654584358342,0.6618257,0.6960704922676086,0.57004833,256,0.2,100,16,24,binary_crossentropy,1.09,16,nadam,2,1,None
100,0.5068787296777939,0.780083,0.6596506237983704,0.6328502,256,0.28,100,24,24,binary_crossentropy,8.020000000000001,8,nadam,1,1,None
100,0.66060336373159,0.61618257,0.6857736110687256,0.5603865,256,0.16,100,8,8,binary_crossentropy,8.020000000000001,16,nadam,1,2,None
100,0.43013929887925934,0.78215766,0.777189176439663,0.7004831,16,0.16,100,24,16,binary_crossentropy,6.04,24,nadam,1,2,None
100,0.43524118083146596,0.79875517,0.7224787971823687,0.62801933,64,0.36,100,16,16,binary_crossentropy,5.05,8,adam,2,1,None
100,0.5485419786817305,0.7095436,0.7099472284317017,0.5845411,256,0.08,100,24,16,binary_crossentropy,0.1,24,adam,1,1,None
100,0.4812543504712987,0.78838176,0.6425023968668951,0.6376812,128,0.04,100,16,8,binary_crossentropy,6.04,16,adam,2,1,None
100,0.5955241982867608,0.7095436,0.6547215244044429,0.6425121,64,0.28,100,8,8,binary_crossentropy,1.09,8,adam,1,2,None
100,0.45396374815232526,0.76556015,0.6990357026961691,0.5942029,16,0.24,100,24,16,binary_crossentropy,6.04,8,nadam,2,1,None
100,0.6495357850775184,0.6327801,0.6883955001831055,0.5458937,256,0.32,100,16,8,binary_crossentropy,1.09,8,adam,1,2,None
100,0.4963722190668969,0.7634855,0.6997037518427568,0.6328502,64,0.32,100,24,16,binary_crossentropy,8.020000000000001,16,adam,1,1,None
100,0.5106118892732993,0.7614108,0.6830980777740479,0.62801933,256,0.16,100,16,24,binary_crossentropy,1.09,16,adam,1,2,None
100,0.6153407836356104,0.6473029,0.696662962436676,0.531401,256,0.24,100,24,24,binary_crossentropy,1.09,24,adam,2,1,None
100,0.4165619098546594,0.79875517,0.6695125485963868,0.65217394,64,0.04,100,24,24,binary_crossentropy,4.0600000000000005,16,nadam,2,1,None
100,0.4290613039895212,0.79875517,0.6914835408114005,0.65700483,64,0.2,100,16,24,binary_crossentropy,7.03,16,nadam,1,2,None
100,0.48256588804523975,0.7572614,0.6910735862554559,0.65217394,16,0.36,100,24,8,binary_crossentropy,4.0600000000000005,16,adam,2,2,None
