round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.5742084860801697,0.6882353,0.6960575580596924,0.5684931,256,0.32,100,8,24,binary_crossentropy,7.03,16,adam,1,1,None
100,0.38648761931587666,0.83235294,0.8125858519175281,0.60273975,16,0.32,100,16,24,binary_crossentropy,9.01,24,nadam,1,2,None
100,0.6268197213902192,0.67941177,0.6966381669044495,0.5068493,256,0.24,100,24,16,binary_crossentropy,5.05,8,nadam,1,1,None
100,0.4838326426113353,0.7735294,0.7077352045333549,0.6438356,16,0.36,100,8,8,binary_crossentropy,9.01,16,nadam,1,2,None
100,0.42050560011583216,0.7911765,0.7240586746228884,0.63013697,64,0.28,100,24,24,binary_crossentropy,6.04,24,adam,2,1,None
100,0.444893918317907,0.82058823,0.728604887446312,0.65068495,16,0.16,100,24,24,binary_crossentropy,6.04,8,nadam,2,1,None
100,0.4536675740690792,0.7970588,0.7292379091863763,0.5684931,64,0.24,100,16,16,binary_crossentropy,8.020000000000001,16,adam,2,2,None
100,0.43020691065227284,0.8117647,0.6709193930233994,0.6232877,64,0.28,100,16,24,binary_crossentropy,0.1,8,adam,2,2,None
100,0.5133361542926115,0.7352941,0.6864045727742861,0.60273975,128,0.2,100,16,24,binary_crossentropy,0.1,8,adam,2,2,None
100,0.607107381960925,0.6735294,0.6941782236099243,0.60958904,256,0.12,100,24,8,binary_crossentropy,7.03,24,adam,1,1,None
100,0.5965435645159554,0.7264706,0.6796187162399292,0.5958904,256,0.12,100,8,8,binary_crossentropy,7.03,8,adam,2,2,None
100,0.6470778703689575,0.62647057,0.6901938319206238,0.53424656,256,0.04,100,16,24,binary_crossentropy,4.0600000000000005,24,nadam,2,2,None
100,0.5245193151866688,0.7676471,0.7325763424781904,0.49315068,128,0.0,100,16,16,binary_crossentropy,2.08,16,nadam,1,1,None
100,0.5690693722051733,0.6970588,0.6846253569811991,0.5890411,128,0.24,100,16,8,binary_crossentropy,0.1,8,nadam,2,2,None
100,0.5328084742321687,0.7441176,0.6698264136706313,0.5958904,128,0.24,100,8,16,binary_crossentropy,5.05,8,nadam,2,2,None
100,0.564895736469942,0.7147059,0.6923195123672485,0.5684931,256,0.08,100,24,8,binary_crossentropy,1.09,24,nadam,2,1,None
100,0.43666252669166117,0.80588233,0.6513966917991638,0.6232877,256,0.0,100,24,8,binary_crossentropy,0.1,16,adam,2,2,None
100,0.4458480778862448,0.7764706,0.8158750182961765,0.5890411,16,0.24,100,16,24,binary_crossentropy,7.03,24,adam,1,1,None
100,0.3605044217670665,0.85294116,0.7654695586390692,0.60273975,16,0.08,100,24,24,binary_crossentropy,5.05,8,nadam,1,1,None
100,0.5086459436837365,0.7705882,0.6934637990716386,0.6232877,128,0.36,100,8,8,binary_crossentropy,4.0600000000000005,24,adam,1,1,None
100,0.48916988618233626,0.7735294,0.6946410749056567,0.6438356,64,0.36,100,24,8,binary_crossentropy,7.03,16,adam,1,2,None
100,0.5540873566094566,0.7764706,0.9144515142048875,0.55479455,16,0.04,100,24,16,binary_crossentropy,6.04,8,adam,1,2,None
100,0.47320311314919417,0.8029412,0.6882169736574774,0.63013697,64,0.24,100,8,8,binary_crossentropy,1.09,8,adam,2,1,None
100,0.47136541114133945,0.7852941,0.72935823953315,0.5753425,128,0.28,100,24,24,binary_crossentropy,4.0600000000000005,24,adam,2,2,None
100,0.6911694975460276,0.5147059,0.697966992855072,0.47260273,256,0.0,100,16,16,binary_crossentropy,9.01,8,adam,1,2,None
100,0.5358469528310439,0.75,0.6719900965690613,0.6232877,256,0.08,100,16,16,binary_crossentropy,2.08,16,adam,2,2,None
100,0.42351398818633135,0.8147059,0.9128325263114825,0.5890411,16,0.2,100,24,24,binary_crossentropy,5.05,8,nadam,1,2,None
100,0.6069879005937016,0.64705884,0.7789087295532227,0.51369864,256,0.2,100,16,8,binary_crossentropy,2.08,16,nadam,2,2,None
100,0.3844750264111687,0.8382353,0.7086481100892368,0.6643836,128,0.36,100,16,24,binary_crossentropy,8.020000000000001,24,adam,2,1,None
100,0.43466795595253216,0.7970588,0.9137715199222304,0.58219177,16,0.0,100,16,8,binary_crossentropy,0.1,16,adam,2,2,None
100,0.62294281650992,0.68235296,0.6907877326011658,0.56164384,256,0.0,100,24,8,binary_crossentropy,9.01,16,adam,1,1,None
100,0.4110907421392553,0.81764704,0.6984905804673286,0.6438356,64,0.0,100,16,24,binary_crossentropy,6.04,16,adam,1,1,None
100,0.47319464192670935,0.7852941,0.7333189453164192,0.60273975,128,0.12,100,16,16,binary_crossentropy,9.01,24,adam,1,2,None
100,0.5755467541077558,0.6911765,0.7417100071907043,0.5410959,256,0.16,100,24,8,binary_crossentropy,7.03,16,nadam,1,2,None
100,0.4795139747507432,0.7970588,0.6850613625082251,0.6164383,128,0.28,100,24,8,binary_crossentropy,2.08,16,adam,1,2,None
100,0.377092359346502,0.82058823,0.8219121449614224,0.63013697,16,0.04,100,16,8,binary_crossentropy,8.020000000000001,24,nadam,2,1,None
100,0.5391631995930392,0.7441176,0.7135660648345947,0.6164383,256,0.24,100,16,24,binary_crossentropy,8.020000000000001,24,adam,1,1,None
100,0.5070089115816004,0.7794118,0.6392802596092224,0.6438356,256,0.36,100,16,8,binary_crossentropy,1.09,16,adam,1,2,None
100,0.49499654489405015,0.7823529,0.6920549869537354,0.60273975,256,0.24,100,24,24,binary_crossentropy,6.04,24,adam,1,2,None
100,0.5095560613800497,0.7735294,0.7020993200066972,0.6164383,64,0.08,100,16,24,binary_crossentropy,6.04,16,nadam,2,2,None
100,0.42681883170324214,0.7882353,0.7945001684639552,0.63013697,16,0.24,100,16,8,binary_crossentropy,3.0700000000000003,24,adam,2,1,None
100,0.567219566597658,0.7382353,0.7062392267462325,0.60273975,128,0.24,100,8,8,binary_crossentropy,0.1,16,nadam,1,1,None
100,0.5042697671581717,0.7852941,0.7489379350453207,0.56164384,128,0.32,100,8,8,binary_crossentropy,4.0600000000000005,16,adam,2,1,None
100,0.4784169547698077,0.7911765,0.7084890220263232,0.58219177,16,0.0,100,8,16,binary_crossentropy,5.05,8,nadam,2,1,None
100,0.39338507231544045,0.8147059,0.8395742447408912,0.60273975,16,0.08,100,24,24,binary_crossentropy,2.08,24,adam,1,2,None
100,0.4815566220704247,0.7882353,0.6689625798839413,0.60958904,128,0.04,100,24,24,binary_crossentropy,8.020000000000001,16,nadam,2,1,None
100,0.3477419937358183,0.85882354,0.7767521061309396,0.65753424,16,0.0,100,24,8,binary_crossentropy,8.020000000000001,24,nadam,2,2,None
100,0.544366857584785,0.7382353,0.6811227822956973,0.6232877,128,0.28,100,8,8,binary_crossentropy,3.0700000000000003,16,nadam,1,2,None
100,0.5474774511421427,0.7235294,0.7097913606526101,0.63013697,128,0.08,100,24,8,binary_crossentropy,4.0600000000000005,8,nadam,1,1,None
100,0.4674614794114057,0.7911765,0.7402115554025729,0.5958904,64,0.2,100,24,8,binary_crossentropy,0.1,16,nadam,1,2,None
100,0.5253402022754445,0.7558824,0.6856920057780123,0.60273975,128,0.32,100,24,16,binary_crossentropy,9.01,16,nadam,1,1,None
100,0.4546576531494365,0.8117647,0.757276954716199,0.60958904,64,0.16,100,24,16,binary_crossentropy,6.04,16,nadam,1,1,None
100,0.45646582140642056,0.7823529,0.7912290573936619,0.6164383,16,0.2,100,8,24,binary_crossentropy,2.08,8,nadam,1,2,None
100,0.5126469822490917,0.7647059,0.7524642740210442,0.5684931,128,0.16,100,16,16,binary_crossentropy,9.01,24,nadam,1,2,None
100,0.587701440558714,0.7264706,0.6789900064468384,0.60273975,256,0.08,100,8,24,binary_crossentropy,2.08,24,adam,2,1,None
100,0.45418677470263313,0.82058823,0.7370370642779625,0.5890411,16,0.32,100,8,16,binary_crossentropy,9.01,8,nadam,2,1,None
100,0.43275939787135403,0.8117647,0.7382450732466292,0.5958904,16,0.16,100,16,16,binary_crossentropy,0.1,16,adam,2,1,None
