round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.358017403939191,0.87058824,0.6160457811943473,0.70547944,128,0.36,100,24,16,binary_crossentropy,9.01,8,adam,2,1,None
100,0.3546507081564735,0.85294116,0.6693162322044373,0.65753424,256,0.32,100,16,16,binary_crossentropy,2.08,16,nadam,2,1,None
100,0.24105708914644577,0.90588236,0.8089008298638749,0.6369863,16,0.24,100,8,16,binary_crossentropy,7.03,8,nadam,2,2,None
100,0.35674492120742796,0.84705883,0.684518575668335,0.65068495,256,0.12,100,16,8,binary_crossentropy,8.020000000000001,16,nadam,2,2,None
100,0.20886444431893966,0.9382353,0.6988957989705752,0.72602737,128,0.36,100,16,16,binary_crossentropy,2.08,24,nadam,2,2,None
100,0.21698086542241712,0.9352941,0.724821779825916,0.6849315,128,0.04,100,8,24,binary_crossentropy,7.03,24,adam,1,1,None
100,0.20492291906300714,0.9264706,0.7406401323945555,0.6643836,64,0.04,100,16,8,binary_crossentropy,1.09,16,nadam,1,1,None
100,0.17374546251752798,0.9411765,0.7917320916097458,0.6849315,64,0.04,100,8,24,binary_crossentropy,7.03,24,adam,2,1,None
100,0.3022873610258102,0.89117646,0.68973708152771,0.6917808,256,0.28,100,24,24,binary_crossentropy,5.05,16,adam,2,2,None
100,0.24263725298292496,0.90588236,0.8473137657936305,0.6438356,128,0.36,100,24,16,binary_crossentropy,1.09,16,adam,2,2,None
100,0.2244427683598855,0.91764706,0.7303592260569742,0.72602737,16,0.08,100,16,24,binary_crossentropy,3.0700000000000003,8,adam,1,1,None
100,0.2356428844087264,0.9147059,0.7418333279759917,0.70547944,16,0.04,100,24,8,binary_crossentropy,3.0700000000000003,8,adam,1,2,None
100,0.29039052409284255,0.9,0.6531808376312256,0.69863015,256,0.04,100,16,24,binary_crossentropy,5.05,8,adam,1,2,None
100,0.41910576504819536,0.82941175,0.601934015750885,0.72602737,256,0.28,100,8,8,binary_crossentropy,1.09,16,adam,2,2,None
100,0.37004845282610727,0.8882353,0.6629399069368023,0.6712329,64,0.0,100,8,8,binary_crossentropy,8.020000000000001,8,nadam,2,1,None
100,0.20923040027127546,0.9411765,0.6989341663987669,0.6643836,64,0.24,100,8,24,binary_crossentropy,4.0600000000000005,16,adam,2,2,None
100,0.23362243981922373,0.92058825,0.7457083724949458,0.67808217,16,0.36,100,16,16,binary_crossentropy,8.020000000000001,8,nadam,2,2,None
100,0.2581897788188037,0.92941177,0.6905347378286597,0.65068495,64,0.0,100,16,24,binary_crossentropy,4.0600000000000005,8,nadam,2,1,None
100,0.27192984714227564,0.90294117,0.7006846327487737,0.7191781,64,0.28,100,16,24,binary_crossentropy,7.03,8,adam,2,1,None
100,0.27305663894204535,0.90882355,0.6626628041267395,0.67808217,256,0.16,100,8,24,binary_crossentropy,5.05,16,adam,1,1,None
100,0.36460899587939766,0.85,0.6860035065918753,0.69863015,64,0.08,100,8,8,binary_crossentropy,0.1,8,nadam,2,2,None
100,0.3074330855818356,0.88529414,0.7234240770339966,0.6712329,256,0.2,100,8,16,binary_crossentropy,8.020000000000001,16,adam,2,1,None
100,0.21532890656415155,0.9235294,0.6768455872796986,0.6917808,64,0.16,100,8,16,binary_crossentropy,7.03,8,adam,2,1,None
